GO	Term	1	2	3	4	5	6	7	8	9	10	11
GO:0042994	cytoplasmic sequestering of transcription factor	NA	NA	NA	NA	NA	NA	NA	0.000683143621482807	NA	NA	NA
GO:0042990	regulation of transcription factor import into nucleus	NA	NA	NA	NA	NA	NA	NA	0.000765242308429137	NA	NA	NA
GO:0042991	transcription factor import into nucleus	NA	NA	NA	NA	NA	NA	NA	0.000794484165041524	NA	NA	NA
GO:0060370	susceptibility to T cell mediated cytotoxicity	NA	NA	NA	NA	NA	NA	NA	0.000794484165041524	NA	NA	NA
GO:0008037	cell recognition	NA	NA	NA	NA	NA	NA	NA	0.000911734485520069	NA	NA	NA
GO:0030216	keratinocyte differentiation	NA	NA	NA	NA	NA	NA	NA	0.000911734485520069	NA	NA	NA
GO:0060441	epithelial tube branching involved in lung morphogenesis	NA	NA	NA	NA	NA	NA	NA	0.000926084871852195	NA	NA	NA
GO:0090317	negative regulation of intracellular protein transport	NA	NA	NA	NA	NA	NA	NA	0.000941275912193229	NA	NA	NA
GO:0046851	negative regulation of bone remodeling	NA	NA	NA	NA	NA	NA	NA	0.000971456554690621	NA	NA	NA
GO:1903828	negative regulation of cellular protein localization	NA	NA	NA	NA	NA	NA	NA	0.000995234283839812	NA	NA	NA
GO:0043484	regulation of RNA splicing	NA	NA	NA	NA	NA	NA	NA	NA	1.01376141576323e-10	NA	NA
GO:0050794	regulation of cellular process	NA	NA	NA	NA	NA	NA	NA	NA	2.33184735838673e-10	NA	NA
GO:0050789	regulation of biological process	NA	NA	NA	NA	NA	NA	NA	NA	2.54533828478496e-10	NA	NA
GO:0065007	biological regulation	NA	NA	NA	NA	NA	NA	NA	NA	6.45768254109135e-10	NA	NA
GO:0000380	alternative mRNA splicing, via spliceosome	NA	NA	NA	NA	NA	NA	NA	NA	1.40874736354712e-06	NA	NA
GO:0048024	regulation of mRNA splicing, via spliceosome	NA	NA	NA	NA	NA	NA	NA	NA	3.61583171065297e-06	NA	NA
GO:0002429	immune response-activating cell surface receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	6.88331884177388e-06	NA	NA
GO:0006511	ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	1.01817482827398e-05	6.03330133305725e-05	0.000457937954521415
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	1.08406324730333e-05	0.000567876821386121	NA
GO:0000209	protein polyubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	1.13086612495064e-05	6.66555192815928e-09	0.000959891590022331
GO:0019941	modification-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	1.16632121915626e-05	4.1205663457315e-05	0.000342931818259781
GO:0043632	modification-dependent macromolecule catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	1.47665119603178e-05	4.34530283192985e-05	0.000403560154794517
GO:0002478	antigen processing and presentation of exogenous peptide antigen	NA	NA	NA	NA	NA	NA	NA	NA	1.48902798346774e-05	NA	NA
GO:0019884	antigen processing and presentation of exogenous antigen	NA	NA	NA	NA	NA	NA	NA	NA	2.25172333331237e-05	NA	NA
GO:0050684	regulation of mRNA processing	NA	NA	NA	NA	NA	NA	NA	NA	2.90608613650044e-05	NA	NA
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	NA	NA	NA	NA	NA	NA	NA	NA	3.66717127576049e-05	NA	NA
GO:0048002	antigen processing and presentation of peptide antigen	NA	NA	NA	NA	NA	NA	NA	NA	4.56310867979297e-05	NA	NA
GO:0051603	proteolysis involved in cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	5.25582882961803e-05	4.1205663457315e-05	NA
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	NA	NA	NA	NA	NA	NA	NA	NA	5.53361163729118e-05	NA	0.000147740346708181
GO:1903311	regulation of mRNA metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	7.01007879213937e-05	NA	NA
GO:0002757	immune response-activating signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	0.000135807701972315	NA	NA
GO:0019882	antigen processing and presentation	NA	NA	NA	NA	NA	NA	NA	NA	0.000218321575730268	NA	NA
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	NA	NA	NA	NA	NA	NA	NA	NA	0.000227327680692239	NA	0.000419063065861921
GO:0009968	negative regulation of signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	0.000508882766974373	NA	NA
GO:0002253	activation of immune response	NA	NA	NA	NA	NA	NA	NA	NA	0.000521623810882046	NA	NA
GO:0050852	T cell receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	0.00074446524187367	NA	NA
GO:0051443	positive regulation of ubiquitin-protein transferase activity	NA	NA	NA	NA	NA	NA	NA	NA	0.000752688675908029	0.000731563719964539	NA
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	NA	NA	NA	NA	NA	NA	NA	NA	0.000812552499147215	NA	0.00031306245671959
GO:1903829	positive regulation of cellular protein localization	NA	NA	NA	NA	NA	NA	NA	NA	0.000812552499147215	NA	NA
GO:0048585	negative regulation of response to stimulus	NA	NA	NA	NA	NA	NA	NA	NA	0.000827040143216373	NA	NA
GO:0090090	negative regulation of canonical Wnt signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	0.00098940974868765	NA	NA
GO:0051351	positive regulation of ligase activity	NA	NA	NA	NA	NA	NA	NA	NA	0.000990165495949614	0.000867277978807721	NA
GO:0070936	protein K48-linked ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.79280097928474e-07	NA
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.62237275396697e-05	0.000228898029023538
GO:0044804	nucleophagy	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.9462320229901e-05	NA
GO:0045661	regulation of myoblast differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.47177787626295e-05	NA
GO:0006995	cellular response to nitrogen starvation	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177708243462729	NA
GO:0043562	cellular response to nitrogen levels	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177708243462729	NA
GO:0031329	regulation of cellular catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177708243462729	NA
GO:0070534	protein K63-linked ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177708243462729	NA
GO:0031331	positive regulation of cellular catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177708243462729	NA
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177708243462729	0.00038168877443982
GO:0000045	autophagosome assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000194909063828835	NA
GO:0009896	positive regulation of catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000214263666759177	NA
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000250582202344008	0.000221246204575886
GO:0051152	positive regulation of smooth muscle cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000292737344490084	NA
GO:1903362	regulation of cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000301658695176719	0.000740904688084857
GO:0045445	myoblast differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000336373810666402	NA
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000489410327286339	NA
GO:0006464	cellular protein modification process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00051441407711325	NA
GO:0036211	protein modification process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00051441407711325	NA
GO:0043462	regulation of ATPase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000661391874979453	NA
GO:0019221	cytokine-mediated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000725252776480175	NA
GO:1902187	negative regulation of viral release from host cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000725252776480175	NA
GO:0071346	cellular response to interferon-gamma	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000731563719964539	NA
GO:1903364	positive regulation of cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000731563719964539	NA
GO:0032480	negative regulation of type I interferon production	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000731563719964539	NA
GO:0006540	glutamate decarboxylation to succinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000731563719964539	NA
GO:0019264	glycine biosynthetic process from serine	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000731563719964539	NA
GO:1902580	single-organism cellular localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000732206414572779	0.000225671691790607
GO:1902186	regulation of viral release from host cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000732206414572779	NA
GO:1901841	regulation of high voltage-gated calcium channel activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000848643308713414	NA
GO:0045787	positive regulation of cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000848643308713414	NA
GO:0071345	cellular response to cytokine stimulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000866110860717512	NA
GO:0007033	vacuole organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000867277978807721	NA
GO:0034613	cellular protein localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000912696352017186	7.25316943304906e-07
GO:0006906	vesicle fusion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.14139669549053e-11
GO:0090174	organelle membrane fusion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48021403386886e-10
GO:0016050	vesicle organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.65260912844193e-09
GO:0048284	organelle fusion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.37410672449953e-09
GO:0044801	single-organism membrane fusion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.06931531998586e-09
GO:0015031	protein transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.06931531998586e-09
GO:0045184	establishment of protein localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.50488879997129e-09
GO:0061025	membrane fusion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.34262785022403e-08
GO:0008104	protein localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78197525181673e-08
GO:0006886	intracellular protein transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.47958288338751e-08
GO:0051649	establishment of localization in cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.12369654624904e-07
GO:0061024	membrane organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.12755814101669e-07
GO:0070727	cellular macromolecule localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.35265238832536e-07
GO:0046907	intracellular transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.35265238832536e-07
GO:0033036	macromolecule localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.35265238832536e-07
GO:0044802	single-organism membrane organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21394614463369e-06
GO:0051641	cellular localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67498603462187e-06
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8205765691746e-06
GO:1902582	single-organism intracellular transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.18277037114764e-06
GO:0016197	endosomal transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.17855153964946e-06
GO:0048278	vesicle docking	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.48173602855452e-06
GO:0022406	membrane docking	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.83193178249345e-06
GO:0071702	organic substance transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18164939064308e-05
GO:0018158	protein oxidation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11146223173326e-05
GO:0016192	vesicle-mediated transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22592946366428e-05
GO:0042147	retrograde transport, endosome to Golgi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.43193256826997e-05
GO:0048280	vesicle fusion with Golgi apparatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.53320960489972e-05
GO:0016482	cytoplasmic transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28806497716531e-05
GO:0010256	endomembrane system organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.49769729831157e-05
GO:0033365	protein localization to organelle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.60095148797203e-05
GO:0006521	regulation of cellular amino acid metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000117037198983678
GO:0090150	establishment of protein localization to membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000133422412756386
GO:0032984	macromolecular complex disassembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000147836387395533
GO:0018171	peptidyl-cysteine oxidation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000160399561362534
GO:0006352	DNA-templated transcription, initiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000171386271649568
GO:0072599	establishment of protein localization to endoplasmic reticulum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177413092993282
GO:0006402	mRNA catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177413092993282
GO:0043241	protein complex disassembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000177713480470231
GO:0046700	heterocycle catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000221088812835113
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000221246204575886
GO:0072657	protein localization to membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000221246204575886
GO:0045806	negative regulation of endocytosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000221246204575886
GO:0032880	regulation of protein localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000228898029023538
GO:1901361	organic cyclic compound catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00023362671595743
GO:0070972	protein localization to endoplasmic reticulum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000236914538356363
GO:0072331	signal transduction by p53 class mediator	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000236914538356363
GO:0006613	cotranslational protein targeting to membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00023696871211032
GO:0051437	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00023696871211032
GO:0019439	aromatic compound catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257809210622953
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000274897894092665
GO:0030330	DNA damage response, signal transduction by p53 class mediator	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000292057896725274
GO:0045047	protein targeting to ER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00031306245671959
GO:0072594	establishment of protein localization to organelle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000340726218295296
GO:0044270	cellular nitrogen compound catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000342931818259781
GO:0006414	translational elongation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000343672486386509
GO:0048308	organelle inheritance	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00034411885250197
GO:0044819	mitotic G1/S transition checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000367429661041215
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000368480584309158
GO:0046391	5-phosphoribose 1-diphosphate metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000368480584309158
GO:0000956	nuclear-transcribed mRNA catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000377178517078567
GO:0006367	transcription initiation from RNA polymerase II promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000387919270614218
GO:0048193	Golgi vesicle transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000395002122188966
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000398743325078525
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000433264786040951
GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000433264786040951
GO:0002223	stimulatory C-type lectin receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00047431130576456
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000530649197875861
GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000530649197875861
GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000530649197875861
GO:0002220	innate immune response activating cell surface receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000574380224772554
GO:1990267	response to transition metal nanoparticle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000574380224772554
GO:1900739	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000575093313469675
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000575093313469675
GO:0031397	negative regulation of protein ubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000575093313469675
GO:0033209	tumor necrosis factor-mediated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000575093313469675
GO:0060627	regulation of vesicle-mediated transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00059212643934259
GO:0006401	RNA catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00060735546090805
GO:0072401	signal transduction involved in DNA integrity checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00060735546090805
GO:0072422	signal transduction involved in DNA damage checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00060735546090805
GO:0072395	signal transduction involved in cell cycle checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000665913065509394
GO:0060341	regulation of cellular localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00067768416711856
GO:0007021	tubulin complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000685998947764543
GO:0033238	regulation of cellular amine metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00072128035643546
GO:0008655	pyrimidine-containing compound salvage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000742078726988154
GO:0043097	pyrimidine nucleoside salvage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000742078726988154
GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000778320556005763
GO:0034655	nucleobase-containing compound catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000796618800041941
GO:0010565	regulation of cellular ketone metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000799165504857937
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000834381409828036
GO:0006415	translational termination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000834381409828036
GO:0051204	protein insertion into mitochondrial membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000912127890110332
GO:0031571	mitotic G1 DNA damage checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000916196883488117
GO:0044783	G1 DNA damage checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00099687601253382
